Name;NO;STA_AWAL;STA_AKHIR;PANJANG;Fungsi;Kondisi;Tp_Perkera;Lebar_STA
SUGIHWARAS;751;3+900;4+000;4345,63651825000;Jalan Lokal Primer;RR;beton;6
SUGIHWARAS;752;4+000;4+100;4345,63651825000;Jalan Lokal Primer;RB;beton;6
SUGIHWARAS;753;4+100;4+200;4345,63651825000;Jalan Lokal Primer;baik;beton;6
SUGIHWARAS;754;4+200;4+300;4345,63651825000;Jalan Lokal Primer;baik;beton;6
SUGIHWARAS;755;4+300;4+345;4345,63651825000;Jalan Lokal Primer;sedang;beton;6
SULUK;199;0+000;0+100;824,18741656900;Jalan Lokal Primer;RR;beton;6
SULUK;200;0+100;0+200;824,18741656900;Jalan Lokal Primer;RB;beton;6
SULUK;201;0+200;0+300;824,18741656900;Jalan Lokal Primer;baik;beton;6
SULUK;202;0+300;0+400;824,18741656900;Jalan Lokal Primer;baik;beton;6
SULUK;203;0+400;0+500;824,18741656900;Jalan Lokal Primer;sedang;beton;6
SULUK;204;0+500;0+600;824,18741656900;Jalan Lokal Primer;RR;beton;6
SULUK;205;0+600;0+700;824,18741656900;Jalan Lokal Primer;RB;beton;6
SULUK;206;0+700;0+800;824,18741656900;Jalan Lokal Primer;baik;beton;6
SULUK;207;0+800;0+824;824,18741656900;Jalan Lokal Primer;baik;beton;6
SUMBERBENDO;695;0+000;0+100;1667,44689647000;Jalan Lokal Primer;sedang;beton;6
SUMBERBENDO;696;0+100;0+200;1667,44689647000;Jalan Lokal Primer;RR;beton;6
SUMBERBENDO;697;0+200;0+300;1667,44689647000;Jalan Lokal Primer;RB;beton;6
SUMBERBENDO;698;0+300;0+400;1667,44689647000;Jalan Lokal Primer;baik;beton;6
SUMBERBENDO;699;0+400;0+500;1667,44689647000;Jalan Lokal Primer;baik;beton;6
SUMBERBENDO;700;0+500;0+600;1667,44689647000;Jalan Lokal Primer;sedang;beton;6
SUMBERBENDO;701;0+600;0+700;1667,44689647000;Jalan Lokal Primer;RR;beton;6
SUMBERBENDO;702;0+700;0+800;1667,44689647000;Jalan Lokal Primer;RB;beton;6
SUMBERBENDO;703;0+800;0+900;1667,44689647000;Jalan Lokal Primer;baik;beton;6
SUMBERBENDO;704;0+900;1+000;1667,44689647000;Jalan Lokal Primer;baik;beton;6
SUMBERBENDO;705;1+000;1+100;1667,44689647000;Jalan Lokal Primer;sedang;beton;6
SUMBERBENDO;706;1+100;1+200;1667,44689647000;Jalan Lokal Primer;RR;beton;6
SUMBERBENDO;707;1+200;1+300;1667,44689647000;Jalan Lokal Primer;RB;beton;6
SUMBERBENDO;708;1+300;1+400;1667,44689647000;Jalan Lokal Primer;baik;beton;6
SUMBERBENDO;709;1+400;1+500;1667,44689647000;Jalan Lokal Primer;baik;beton;6
SUMBERBENDO;710;1+500;1+600;1667,44689647000;Jalan Lokal Primer;sedang;beton;6
SUMBERBENDO;711;1+600;1+667;1667,44689647000;Jalan Lokal Primer;RR;beton;6
SUMBERBENING;1350;0+000;0+100;1126,56688649000;Jalan Lokal Primer;RB;beton;6
SUMBERBENING;1351;0+100;0+200;1126,56688649000;Jalan Lokal Primer;baik;beton;6
SUMBERBENING;1352;0+200;0+300;1126,56688649000;Jalan Lokal Primer;baik;beton;6
SUMBERBENING;1353;0+300;0+400;1126,56688649000;Jalan Lokal Primer;sedang;beton;6
SUMBERBENING;1354;0+400;0+500;1126,56688649000;Jalan Lokal Primer;RR;beton;6
SUMBERBENING;1355;0+500;0+600;1126,56688649000;Jalan Lokal Primer;RB;beton;6
SUMBERBENING;1356;0+600;0+700;1126,56688649000;Jalan Lokal Primer;baik;beton;6
SUMBERBENING;1357;0+700;0+800;1126,56688649000;Jalan Lokal Primer;baik;beton;6
SUMBERBENING;1358;0+800;0+900;1126,56688649000;Jalan Lokal Primer;sedang;beton;6
SUMBERBENING;1359;0+900;1+000;1126,56688649000;Jalan Lokal Primer;RR;beton;6
SUMBERBENING;1360;1+000;1+100;1126,56688649000;Jalan Lokal Primer;RB;beton;6
SUMBERBENING;1361;1+100;1+126;1126,56688649000;Jalan Lokal Primer;baik;beton;6
SUMBEREJO;975;0+000;0+100;3140,10579831000;Jalan Lokal Primer;baik;beton;6
SUMBEREJO;976;0+100;0+200;3140,10579831000;Jalan Lokal Primer;sedang;beton;6
SUMBEREJO;977;0+200;0+300;3140,10579831000;Jalan Lokal Primer;RR;beton;6
SUMBEREJO;978;0+300;0+400;3140,10579831000;Jalan Lokal Primer;RB;beton;6
SUMBEREJO;979;0+400;0+500;3140,10579831000;Jalan Lokal Primer;baik;beton;6
SUMBEREJO;980;0+500;0+600;3140,10579831000;Jalan Lokal Primer;baik;beton;6
SUMBEREJO;981;0+600;0+700;3140,10579831000;Jalan Lokal Primer;sedang;beton;6
SUMBEREJO;982;0+700;0+800;3140,10579831000;Jalan Lokal Primer;RR;beton;6
SUMBEREJO;983;0+800;0+900;3140,10579831000;Jalan Lokal Primer;RB;beton;6
SUMBEREJO;984;0+900;1+000;3140,10579831000;Jalan Lokal Primer;baik;beton;6
SUMBEREJO;985;1+000;1+100;3140,10579831000;Jalan Lokal Primer;baik;beton;6
SUMBEREJO;986;1+100;1+200;3140,10579831000;Jalan Lokal Primer;sedang;beton;6
SUMBEREJO;987;1+200;1+300;3140,10579831000;Jalan Lokal Primer;RR;beton;6
SUMBEREJO;988;1+300;1+400;3140,10579831000;Jalan Lokal Primer;RB;beton;6
SUMBEREJO;989;1+400;1+500;3140,10579831000;Jalan Lokal Primer;baik;beton;6
SUMBEREJO;990;1+500;1+600;3140,10579831000;Jalan Lokal Primer;baik;beton;6
SUMBEREJO;991;1+600;1+700;3140,10579831000;Jalan Lokal Primer;sedang;beton;6
SUMBEREJO;992;1+700;1+800;3140,10579831000;Jalan Lokal Primer;RR;beton;6
SUMBEREJO;993;1+800;1+900;3140,10579831000;Jalan Lokal Primer;RB;beton;6
SUMBEREJO;994;1+900;2+000;3140,10579831000;Jalan Lokal Primer;baik;beton;6
SUMBEREJO;995;2+000;2+100;3140,10579831000;Jalan Lokal Primer;baik;beton;6
SUMBEREJO;996;2+100;2+200;3140,10579831000;Jalan Lokal Primer;sedang;beton;6
SUMBEREJO;997;2+200;2+300;3140,10579831000;Jalan Lokal Primer;RR;beton;6
SUMBEREJO;998;2+300;2+400;3140,10579831000;Jalan Lokal Primer;RB;beton;6
SUMBEREJO;999;2+400;2+500;3140,10579831000;Jalan Lokal Primer;baik;beton;6
SUMBEREJO;1000;2+500;2+600;3140,10579831000;Jalan Lokal Primer;baik;beton;6
SUMBEREJO;1001;2+600;2+700;3140,10579831000;Jalan Lokal Primer;sedang;beton;6
SUMBEREJO;1002;2+700;2+800;3140,10579831000;Jalan Lokal Primer;RR;beton;6
SUMBEREJO;1003;2+800;2+900;3140,10579831000;Jalan Lokal Primer;RB;beton;6
SUMBEREJO;1004;2+900;3+000;3140,10579831000;Jalan Lokal Primer;baik;beton;6
SUMBEREJO;1005;3+000;3+100;3140,10579831000;Jalan Lokal Primer;baik;beton;6
SUMBEREJO;1006;3+100;3+140;3140,10579831000;Jalan Lokal Primer;sedang;beton;6
SUMBEREJO;1420;0+000;0+100;1463,86472026000;Jalan Lokal Primer;RR;beton;6
SUMBEREJO;1421;0+100;0+200;1463,86472026000;Jalan Lokal Primer;RB;beton;6
SUMBEREJO;1422;0+200;0+300;1463,86472026000;Jalan Lokal Primer;baik;beton;6
SUMBEREJO;1423;0+300;0+400;1463,86472026000;Jalan Lokal Primer;baik;beton;6
SUMBEREJO;1424;0+400;0+500;1463,86472026000;Jalan Lokal Primer;sedang;beton;6
SUMBEREJO;1425;0+500;0+600;1463,86472026000;Jalan Lokal Primer;RR;beton;6
SUMBEREJO;1426;0+600;0+700;1463,86472026000;Jalan Lokal Primer;RB;beton;6
SUMBEREJO;1427;0+700;0+800;1463,86472026000;Jalan Lokal Primer;baik;beton;6
SUMBEREJO;1428;0+800;0+900;1463,86472026000;Jalan Lokal Primer;baik;beton;6
SUMBEREJO;1429;0+900;1+000;1463,86472026000;Jalan Lokal Primer;sedang;beton;6
SUMBEREJO;1430;1+000;1+100;1463,86472026000;Jalan Lokal Primer;RR;beton;6
SUMBEREJO;1431;1+100;1+200;1463,86472026000;Jalan Lokal Primer;RB;beton;6
SUMBEREJO;1432;1+200;1+300;1463,86472026000;Jalan Lokal Primer;baik;beton;6
SUMBEREJO;1433;1+300;1+400;1463,86472026000;Jalan Lokal Primer;baik;beton;6
SUMBEREJO;1434;1+400;1+400;1463,86472026000;Jalan Lokal Primer;sedang;beton;6
SUMBERSARI;684;0+000;0+100;1015,36096878000;Jalan Lokal Primer;RR;beton;6
SUMBERSARI;685;0+100;0+200;1015,36096878000;Jalan Lokal Primer;RB;beton;6
SUMBERSARI;686;0+200;0+300;1015,36096878000;Jalan Lokal Primer;baik;beton;6
SUMBERSARI;687;0+300;0+400;1015,36096878000;Jalan Lokal Primer;baik;beton;6
SUMBERSARI;688;0+400;0+500;1015,36096878000;Jalan Lokal Primer;sedang;beton;6
SUMBERSARI;689;0+500;0+600;1015,36096878000;Jalan Lokal Primer;RR;beton;6
SUMBERSARI;690;0+600;0+700;1015,36096878000;Jalan Lokal Primer;RB;beton;6
SUMBERSARI;691;0+700;0+800;1015,36096878000;Jalan Lokal Primer;baik;beton;6
SUMBERSARI;692;0+800;0+900;1015,36096878000;Jalan Lokal Primer;baik;beton;6
SUMBERSARI;693;0+900;1+000;1015,36096878000;Jalan Lokal Primer;sedang;beton;6
SUMBERSARI;694;1+000;1+015;1015,36096878000;Jalan Lokal Primer;RR;beton;6
TEGUHAN;65;0+000;0+100;998,43834489300;Jalan Lokal Primer;RB;beton;6
TEGUHAN;66;0+100;0+200;998,43834489300;Jalan Lokal Primer;baik;beton;6
TEGUHAN;67;0+200;0+300;998,43834489300;Jalan Lokal Primer;baik;beton;6
TEGUHAN;68;0+300;0+400;998,43834489300;Jalan Lokal Primer;sedang;beton;6
TEGUHAN;69;0+400;0+500;998,43834489300;Jalan Lokal Primer;RR;beton;6
TEGUHAN;70;0+500;0+600;998,43834489300;Jalan Lokal Primer;RB;beton;6
TEGUHAN;71;0+600;0+700;998,43834489300;Jalan Lokal Primer;baik;beton;6
TEGUHAN;72;0+700;0+800;998,43834489300;Jalan Lokal Primer;baik;beton;6
TEGUHAN;73;0+800;0+900;998,43834489300;Jalan Lokal Primer;sedang;beton;6
TEGUHAN;74;0+900;0+989;998,43834489300;Jalan Lokal Primer;RR;beton;6
TEMPURSARI;380;0+000;0+100;935,98307566600;Jalan Lokal Primer;RB;beton;6
TEMPURSARI;381;0+100;0+200;935,98307566600;Jalan Lokal Primer;baik;beton;6
TEMPURSARI;382;0+200;0+300;935,98307566600;Jalan Lokal Primer;baik;beton;6
TEMPURSARI;383;0+300;0+400;935,98307566600;Jalan Lokal Primer;sedang;beton;6
TEMPURSARI;384;0+400;0+500;935,98307566600;Jalan Lokal Primer;RR;beton;6
TEMPURSARI;385;0+500;0+600;935,98307566600;Jalan Lokal Primer;RB;beton;6
TEMPURSARI;386;0+600;0+700;935,98307566600;Jalan Lokal Primer;baik;beton;6
TEMPURSARI;387;0+700;0+800;935,98307566600;Jalan Lokal Primer;baik;beton;6
TEMPURSARI;388;0+800;0+900;935,98307566600;Jalan Lokal Primer;sedang;beton;6
TEMPURSARI;389;0+900;0+935;935,98307566600;Jalan Lokal Primer;RR;beton;6
TILENG;336;0+000;0+100;1474,04007217000;Jalan Lokal Primer;RB;beton;6
TILENG;337;0+100;0+200;1474,04007217000;Jalan Lokal Primer;baik;beton;6
TILENG;338;0+200;0+300;1474,04007217000;Jalan Lokal Primer;baik;beton;6
TILENG;339;0+300;0+400;1474,04007217000;Jalan Lokal Primer;sedang;beton;6
TILENG;340;0+400;0+500;1474,04007217000;Jalan Lokal Primer;RR;beton;6
TILENG;341;0+500;0+600;1474,04007217000;Jalan Lokal Primer;RB;beton;6
TILENG;342;0+600;0+700;1474,04007217000;Jalan Lokal Primer;baik;beton;6
TILENG;343;0+700;0+800;1474,04007217000;Jalan Lokal Primer;baik;beton;6
TILENG;344;0+800;0+900;1474,04007217000;Jalan Lokal Primer;sedang;beton;6
TILENG;345;0+900;1+000;1474,04007217000;Jalan Lokal Primer;RR;beton;6
TILENG;346;1+000;1+100;1474,04007217000;Jalan Lokal Primer;RB;beton;6
TILENG;347;1+100;1+200;1474,04007217000;Jalan Lokal Primer;baik;beton;6
TILENG;348;1+200;1+300;1474,04007217000;Jalan Lokal Primer;baik;beton;6
TILENG;349;1+300;1+400;1474,04007217000;Jalan Lokal Primer;sedang;beton;6
TILENG;350;1+400;1+474;1474,04007217000;Jalan Lokal Primer;RR;beton;6
TULUNG;671;0+000;0+100;1220,43759861000;Jalan Lokal Primer;RB;beton;6
TULUNG;672;0+100;0+200;1220,43759861000;Jalan Lokal Primer;baik;beton;6
TULUNG;673;0+200;0+300;1220,43759861000;Jalan Lokal Primer;baik;beton;6
TULUNG;674;0+300;0+400;1220,43759861000;Jalan Lokal Primer;sedang;beton;6
TULUNG;675;0+400;0+500;1220,43759861000;Jalan Lokal Primer;RR;beton;6
TULUNG;676;0+500;0+600;1220,43759861000;Jalan Lokal Primer;RB;beton;6
TULUNG;677;0+600;0+700;1220,43759861000;Jalan Lokal Primer;baik;beton;6
TULUNG;678;0+700;0+800;1220,43759861000;Jalan Lokal Primer;baik;beton;6
TULUNG;679;0+800;0+900;1220,43759861000;Jalan Lokal Primer;sedang;beton;6
TULUNG;680;0+900;1+000;1220,43759861000;Jalan Lokal Primer;RR;beton;6
TULUNG;681;1+000;1+100;1220,43759861000;Jalan Lokal Primer;RB;beton;6
TULUNG;682;1+100;1+200;1220,43759861000;Jalan Lokal Primer;baik;beton;6
TULUNG;683;1+200;1+220;1220,43759861000;Jalan Lokal Primer;baik;beton;6
WARUREJO I;1064;0+000;0+100;2158,07304670000;Jalan Lokal Primer;sedang;beton;6
WARUREJO I;1065;0+100;0+200;2158,07304670000;Jalan Lokal Primer;RR;beton;6
WARUREJO I;1066;0+200;0+300;2158,07304670000;Jalan Lokal Primer;RB;beton;6
WARUREJO I;1067;0+300;0+400;2158,07304670000;Jalan Lokal Primer;baik;beton;6
WARUREJO I;1068;0+400;0+500;2158,07304670000;Jalan Lokal Primer;baik;beton;6
WARUREJO I;1069;0+500;0+600;2158,07304670000;Jalan Lokal Primer;sedang;beton;6
WARUREJO I;1070;0+600;0+700;2158,07304670000;Jalan Lokal Primer;RR;beton;6
WARUREJO I;1071;0+700;0+800;2158,07304670000;Jalan Lokal Primer;RB;beton;6
WARUREJO I;1072;0+800;0+900;2158,07304670000;Jalan Lokal Primer;baik;beton;6
WARUREJO I;1073;0+900;1+000;2158,07304670000;Jalan Lokal Primer;baik;beton;6
WARUREJO I;1074;1+000;1+100;2158,07304670000;Jalan Lokal Primer;sedang;beton;6
WARUREJO I;1075;1+100;1+200;2158,07304670000;Jalan Lokal Primer;RR;beton;6
WARUREJO I;1076;1+200;1+300;2158,07304670000;Jalan Lokal Primer;RB;beton;6
WARUREJO I;1077;1+300;1+400;2158,07304670000;Jalan Lokal Primer;baik;beton;6
WARUREJO I;1078;1+400;1+500;2158,07304670000;Jalan Lokal Primer;baik;beton;6
WARUREJO I;1079;1+500;1+600;2158,07304670000;Jalan Lokal Primer;sedang;beton;6
WARUREJO I;1080;1+600;1+700;2158,07304670000;Jalan Lokal Primer;RR;beton;6
WARUREJO I;1081;1+700;1+800;2158,07304670000;Jalan Lokal Primer;RB;beton;6
WARUREJO I;1082;1+800;1+900;2158,07304670000;Jalan Lokal Primer;baik;beton;6
WARUREJO I;1083;1+900;2+000;2158,07304670000;Jalan Lokal Primer;baik;beton;6
WARUREJO I;1084;2+000;2+100;2158,07304670000;Jalan Lokal Primer;sedang;beton;6
WARUREJO I;1085;2+100;2+158;2158,07304670000;Jalan Lokal Primer;RR;beton;6
WARUREJO II;1086;0+000;0+100;1085,41660181000;Jalan Lokal Primer;RB;beton;6
WARUREJO II;1087;0+100;0+200;1085,41660181000;Jalan Lokal Primer;baik;beton;6
WARUREJO II;1088;0+200;0+300;1085,41660181000;Jalan Lokal Primer;baik;beton;6
WARUREJO II;1089;0+300;0+400;1085,41660181000;Jalan Lokal Primer;sedang;beton;6
WARUREJO II;1090;0+400;0+500;1085,41660181000;Jalan Lokal Primer;RR;beton;6
WARUREJO II;1091;0+500;0+600;1085,41660181000;Jalan Lokal Primer;RB;beton;6
WARUREJO II;1092;0+600;0+700;1085,41660181000;Jalan Lokal Primer;baik;beton;6
WARUREJO II;1093;0+700;0+800;1085,41660181000;Jalan Lokal Primer;baik;beton;6
WARUREJO II;1094;0+800;0+900;1085,41660181000;Jalan Lokal Primer;sedang;beton;6
WARUREJO II;1095;0+900;1+000;1085,41660181000;Jalan Lokal Primer;RR;beton;6
WARUREJO II;1096;1+000;1+085;1085,41660181000;Jalan Lokal Primer;RB;beton;6
WAYUT;75;0+000;0+100;1350,09794220000;Jalan Lokal Primer;baik;beton;6
WAYUT;76;0+100;0+200;1350,09794220000;Jalan Lokal Primer;baik;beton;6
WAYUT;77;0+200;0+300;1350,09794220000;Jalan Lokal Primer;sedang;beton;6
WAYUT;78;0+300;0+400;1350,09794220000;Jalan Lokal Primer;RR;beton;6
WAYUT;79;0+400;0+500;1350,09794220000;Jalan Lokal Primer;RB;beton;6
WAYUT;80;0+500;0+600;1350,09794220000;Jalan Lokal Primer;baik;beton;6
WAYUT;81;0+600;0+700;1350,09794220000;Jalan Lokal Primer;baik;beton;6
WAYUT;82;0+700;0+800;1350,09794220000;Jalan Lokal Primer;sedang;beton;6
WAYUT;83;0+800;0+900;1350,09794220000;Jalan Lokal Primer;RR;beton;6
WAYUT;84;0+900;1+000;1350,09794220000;Jalan Lokal Primer;RB;beton;6
WAYUT;85;1+000;1+100;1350,09794220000;Jalan Lokal Primer;baik;beton;6
WAYUT;86;1+100;1+200;1350,09794220000;Jalan Lokal Primer;baik;beton;6
WAYUT;87;1+200;1+300;1350,09794220000;Jalan Lokal Primer;sedang;beton;6
WAYUT;88;1+300;1+350;1350,09794220000;Jalan Lokal Primer;RR;beton;6
WINONG;511;0+000;0+100;2196,53587819000;Jalan Lokal Primer;RB;beton;6
WINONG;512;0+100;0+200;2196,53587819000;Jalan Lokal Primer;baik;beton;6
WINONG;513;0+200;0+300;2196,53587819000;Jalan Lokal Primer;baik;beton;6
WINONG;514;0+300;0+400;2196,53587819000;Jalan Lokal Primer;sedang;beton;6
WINONG;515;0+400;0+500;2196,53587819000;Jalan Lokal Primer;RR;beton;6
WINONG;516;0+500;0+600;2196,53587819000;Jalan Lokal Primer;RB;beton;6
WINONG;517;0+600;0+700;2196,53587819000;Jalan Lokal Primer;baik;beton;6
WINONG;518;0+700;0+800;2196,53587819000;Jalan Lokal Primer;baik;beton;6
WINONG;519;0+800;0+900;2196,53587819000;Jalan Lokal Primer;sedang;beton;6
WINONG;520;0+900;1+000;2196,53587819000;Jalan Lokal Primer;RR;beton;6
WINONG;521;1+000;1+100;2196,53587819000;Jalan Lokal Primer;RB;beton;6
WINONG;522;1+100;1+200;2196,53587819000;Jalan Lokal Primer;baik;beton;6
WINONG;523;1+200;1+300;2196,53587819000;Jalan Lokal Primer;baik;beton;6
WINONG;524;1+300;1+400;2196,53587819000;Jalan Lokal Primer;sedang;beton;6
WINONG;525;1+400;1+500;2196,53587819000;Jalan Lokal Primer;RR;beton;6
WINONG;526;1+500;1+600;2196,53587819000;Jalan Lokal Primer;RB;beton;6
WINONG;527;1+600;1+700;2196,53587819000;Jalan Lokal Primer;baik;beton;6
WINONG;528;1+700;1+800;2196,53587819000;Jalan Lokal Primer;baik;beton;6
WINONG;529;1+800;1+900;2196,53587819000;Jalan Lokal Primer;sedang;beton;6
WINONG;530;1+900;2+000;2196,53587819000;Jalan Lokal Primer;RR;beton;6
WINONG;531;2+000;2+100;2196,53587819000;Jalan Lokal Primer;RB;beton;6
WINONG;532;2+100;2+196;2196,53587819000;Jalan Lokal Primer;baik;beton;6
WONOASRI;947;0+000;0+100;864,83659679800;Jalan Lokal Primer;baik;beton;6
WONOASRI;948;0+100;0+200;864,83659679800;Jalan Lokal Primer;sedang;beton;6
WONOASRI;949;0+200;0+300;864,83659679800;Jalan Lokal Primer;RR;beton;6
WONOASRI;950;0+300;0+400;864,83659679800;Jalan Lokal Primer;RB;beton;6
WONOASRI;951;0+400;0+500;864,83659679800;Jalan Lokal Primer;baik;beton;6
WONOASRI;952;0+500;0+600;864,83659679800;Jalan Lokal Primer;baik;beton;6
WONOASRI;953;0+600;0+700;864,83659679800;Jalan Lokal Primer;sedang;beton;6
WONOASRI;954;0+700;0+800;864,83659679800;Jalan Lokal Primer;RR;beton;6
WONOASRI;955;0+800;0+800;864,83659679800;Jalan Lokal Primer;RB;beton;6
WONOREJO I;918;0+000;0+100;676,17713270600;Jalan Lokal Primer;baik;beton;6
WONOREJO I;919;0+100;0+200;676,17713270600;Jalan Lokal Primer;baik;beton;6
WONOREJO I;920;0+200;0+300;676,17713270600;Jalan Lokal Primer;sedang;beton;6
WONOREJO I;921;0+300;0+400;676,17713270600;Jalan Lokal Primer;RR;beton;6
WONOREJO I;922;0+400;0+500;676,17713270600;Jalan Lokal Primer;RB;beton;6
WONOREJO I;923;0+500;0+600;676,17713270600;Jalan Lokal Primer;baik;beton;6
WONOREJO I;924;0+600;0+676;676,17713270600;Jalan Lokal Primer;baik;beton;6
WONOREJO II;925;0+000;0+100;1358,42478261000;Jalan Lokal Primer;sedang;beton;6
WONOREJO II;926;0+100;0+200;1358,42478261000;Jalan Lokal Primer;RR;beton;6
WONOREJO II;927;0+200;0+300;1358,42478261000;Jalan Lokal Primer;RB;beton;6
WONOREJO II;928;0+300;0+400;1358,42478261000;Jalan Lokal Primer;baik;beton;6
WONOREJO II;929;0+400;0+500;1358,42478261000;Jalan Lokal Primer;baik;beton;6
WONOREJO II;930;0+500;0+600;1358,42478261000;Jalan Lokal Primer;sedang;beton;6
WONOREJO II;931;0+600;0+700;1358,42478261000;Jalan Lokal Primer;RR;beton;6
WONOREJO II;932;0+700;0+800;1358,42478261000;Jalan Lokal Primer;RB;beton;6
WONOREJO II;933;0+800;0+900;1358,42478261000;Jalan Lokal Primer;baik;beton;6
WONOREJO II;934;0+900;1+000;1358,42478261000;Jalan Lokal Primer;baik;beton;6
WONOREJO II;935;1+000;1+100;1358,42478261000;Jalan Lokal Primer;sedang;beton;6
WONOREJO II;936;1+100;1+200;1358,42478261000;Jalan Lokal Primer;RR;beton;6
WONOREJO II;937;1+200;1+300;1358,42478261000;Jalan Lokal Primer;RB;beton;6
WONOREJO II;938;1+300;1+358;1358,42478261000;Jalan Lokal Primer;baik;beton;6
