Name;NO;Awal;STA_AWAL;STA_AKHIR;PANJANG;Kondisi;Tipe_Perke;Lebar_STA
SOGO;91;"111?? 34' 22.279"" E";0+000;0+100;2660,92014128000;sedang;beton;6
SOGO;91;"111?? 34' 22.279"" E";0+100;0+200;2660,92014128000;RR;beton;6
SOGO;91;"111?? 34' 22.279"" E";0+200;0+300;2660,92014128000;RB;beton;6
SOGO;91;"111?? 34' 22.279"" E";0+300;0+400;2660,92014128000;baik;beton;6
SOGO;91;"111?? 34' 22.279"" E";0+400;0+500;2660,92014128000;baik;beton;6
SOGO;91;"111?? 34' 22.279"" E";0+500;0+600;2660,92014128000;sedang;beton;6
SOGO;91;"111?? 34' 22.279"" E";0+600;0+700;2660,92014128000;RR;beton;6
SOGO;91;"111?? 34' 22.279"" E";0+700;0+800;2660,92014128000;RB;beton;6
SOGO;91;"111?? 34' 22.279"" E";0+800;0+900;2660,92014128000;baik;beton;6
SOGO;91;"111?? 34' 22.279"" E";0+900;1+000;2660,92014128000;baik;beton;6
SOGO;91;"111?? 34' 22.279"" E";1+000;1+100;2660,92014128000;sedang;beton;6
SOGO;91;"111?? 34' 22.279"" E";1+100;1+200;2660,92014128000;RR;beton;6
SOGO;91;"111?? 34' 22.279"" E";1+200;1+300;2660,92014128000;RB;beton;6
SOGO;91;"111?? 34' 22.279"" E";1+300;1+400;2660,92014128000;baik;beton;6
SOGO;91;"111?? 34' 22.279"" E";1+400;1+500;2660,92014128000;baik;beton;6
SOGO;91;"111?? 34' 22.279"" E";1+500;1+600;2660,92014128000;sedang;beton;6
SOGO;91;"111?? 34' 22.279"" E";1+600;1+700;2660,92014128000;RR;beton;6
SOGO;91;"111?? 34' 22.279"" E";1+700;1+800;2660,92014128000;RB;beton;6
SOGO;91;"111?? 34' 22.279"" E";1+800;1+900;2660,92014128000;baik;beton;6
SOGO;91;"111?? 34' 22.279"" E";1+900;2+000;2660,92014128000;baik;beton;6
SOGO;91;"111?? 34' 22.279"" E";2+000;2+100;2660,92014128000;sedang;beton;6
SOGO;91;"111?? 34' 22.279"" E";2+100;2+200;2660,92014128000;RR;beton;6
SOGO;91;"111?? 34' 22.279"" E";2+200;2+300;2660,92014128000;RB;beton;6
SOGO;91;"111?? 34' 22.279"" E";2+300;2+400;2660,92014128000;baik;beton;6
SOGO;91;"111?? 34' 22.279"" E";2+400;2+500;2660,92014128000;baik;beton;6
SOGO;91;"111?? 34' 22.279"" E";2+500;2+600;2660,92014128000;sedang;beton;6
SOGO;91;"111?? 34' 22.279"" E";2+600;2+660;2660,92014128000;RR;beton;6
SUGIHWARAS;53;"111?? 44' 57.922"" E";0+000;0+100;4345,63651825000;RB;beton;6
SUGIHWARAS;53;"111?? 44' 57.922"" E";0+100;0+200;4345,63651825000;baik;beton;6
SUGIHWARAS;53;"111?? 44' 57.922"" E";0+200;0+300;4345,63651825000;baik;beton;6
SUGIHWARAS;53;"111?? 44' 57.922"" E";0+300;0+400;4345,63651825000;sedang;beton;6
SUGIHWARAS;53;"111?? 44' 57.922"" E";0+400;0+500;4345,63651825000;RR;beton;6
SUGIHWARAS;53;"111?? 44' 57.922"" E";0+500;0+600;4345,63651825000;RB;beton;6
SUGIHWARAS;53;"111?? 44' 57.922"" E";0+600;0+700;4345,63651825000;baik;beton;6
SUGIHWARAS;53;"111?? 44' 57.922"" E";0+700;0+800;4345,63651825000;baik;beton;6
SUGIHWARAS;53;"111?? 44' 57.922"" E";0+800;0+900;4345,63651825000;sedang;beton;6
SUGIHWARAS;53;"111?? 44' 57.922"" E";0+900;1+000;4345,63651825000;RR;beton;6
SUGIHWARAS;53;"111?? 44' 57.922"" E";1+000;1+100;4345,63651825000;RB;beton;6
SUGIHWARAS;53;"111?? 44' 57.922"" E";1+100;1+200;4345,63651825000;baik;beton;6
SUGIHWARAS;53;"111?? 44' 57.922"" E";1+200;1+300;4345,63651825000;baik;beton;6
SUGIHWARAS;53;"111?? 44' 57.922"" E";1+300;1+400;4345,63651825000;sedang;beton;6
SUGIHWARAS;53;"111?? 44' 57.922"" E";1+400;1+500;4345,63651825000;RR;beton;6
SUGIHWARAS;53;"111?? 44' 57.922"" E";1+500;1+600;4345,63651825000;RB;beton;6
SUGIHWARAS;53;"111?? 44' 57.922"" E";1+600;1+700;4345,63651825000;baik;beton;6
SUGIHWARAS;53;"111?? 44' 57.922"" E";1+700;1+800;4345,63651825000;baik;beton;6
SUGIHWARAS;53;"111?? 44' 57.922"" E";1+800;1+900;4345,63651825000;sedang;beton;6
SUGIHWARAS;53;"111?? 44' 57.922"" E";1+900;2+000;4345,63651825000;RR;beton;6
SUGIHWARAS;53;"111?? 44' 57.922"" E";2+000;2+100;4345,63651825000;RB;beton;6
SUGIHWARAS;53;"111?? 44' 57.922"" E";2+100;2+200;4345,63651825000;baik;beton;6
SUGIHWARAS;53;"111?? 44' 57.922"" E";2+200;2+300;4345,63651825000;baik;beton;6
SUGIHWARAS;53;"111?? 44' 57.922"" E";2+300;2+400;4345,63651825000;sedang;beton;6
SUGIHWARAS;53;"111?? 44' 57.922"" E";2+400;2+500;4345,63651825000;RR;beton;6
SUGIHWARAS;53;"111?? 44' 57.922"" E";2+500;2+600;4345,63651825000;RB;beton;6
SUGIHWARAS;53;"111?? 44' 57.922"" E";2+600;2+700;4345,63651825000;baik;beton;6
SUGIHWARAS;53;"111?? 44' 57.922"" E";2+700;2+800;4345,63651825000;baik;beton;6
SUGIHWARAS;53;"111?? 44' 57.922"" E";2+800;2+900;4345,63651825000;sedang;beton;6
SUGIHWARAS;53;"111?? 44' 57.922"" E";2+900;3+000;4345,63651825000;RR;beton;6
SUGIHWARAS;53;"111?? 44' 57.922"" E";3+000;3+100;4345,63651825000;RB;beton;6
SUGIHWARAS;53;"111?? 44' 57.922"" E";3+100;3+200;4345,63651825000;baik;beton;6
SUGIHWARAS;53;"111?? 44' 57.922"" E";3+200;3+300;4345,63651825000;baik;beton;6
SUGIHWARAS;53;"111?? 44' 57.922"" E";3+300;3+400;4345,63651825000;sedang;beton;6
SUGIHWARAS;53;"111?? 44' 57.922"" E";3+400;3+500;4345,63651825000;RR;beton;6
SUGIHWARAS;53;"111?? 44' 57.922"" E";3+500;3+600;4345,63651825000;RB;beton;6
SUGIHWARAS;53;"111?? 44' 57.922"" E";3+600;3+700;4345,63651825000;baik;beton;6
SUGIHWARAS;53;"111?? 44' 57.922"" E";3+700;3+800;4345,63651825000;baik;beton;6
SUGIHWARAS;53;"111?? 44' 57.922"" E";3+800;3+900;4345,63651825000;sedang;beton;6
SUGIHWARAS;53;"111?? 44' 57.922"" E";3+900;4+000;4345,63651825000;RR;beton;6
SUGIHWARAS;53;"111?? 44' 57.922"" E";4+000;4+100;4345,63651825000;RB;beton;6
SUGIHWARAS;53;"111?? 44' 57.922"" E";4+100;4+200;4345,63651825000;baik;beton;6
SUGIHWARAS;53;"111?? 44' 57.922"" E";4+200;4+300;4345,63651825000;baik;beton;6
SUGIHWARAS;53;"111?? 44' 57.922"" E";4+300;4+345;4345,63651825000;sedang;beton;6
SULUK;21;"111?? 34' 46.701"" E";0+000;0+100;824,18741656900;RR;beton;6
SULUK;21;"111?? 34' 46.701"" E";0+100;0+200;824,18741656900;RB;beton;6
SULUK;21;"111?? 34' 46.701"" E";0+200;0+300;824,18741656900;baik;beton;6
SULUK;21;"111?? 34' 46.701"" E";0+300;0+400;824,18741656900;baik;beton;6
SULUK;21;"111?? 34' 46.701"" E";0+400;0+500;824,18741656900;sedang;beton;6
SULUK;21;"111?? 34' 46.701"" E";0+500;0+600;824,18741656900;RR;beton;6
SULUK;21;"111?? 34' 46.701"" E";0+600;0+700;824,18741656900;RB;beton;6
SULUK;21;"111?? 34' 46.701"" E";0+700;0+800;824,18741656900;baik;beton;6
SULUK;21;"111?? 34' 46.701"" E";0+800;0+824;824,18741656900;baik;beton;6
SUMBERBENDO;52;"111?? 45' 12.637"" E";0+000;0+100;1667,44689647000;sedang;beton;6
SUMBERBENDO;52;"111?? 45' 12.637"" E";0+100;0+200;1667,44689647000;RR;beton;6
SUMBERBENDO;52;"111?? 45' 12.637"" E";0+200;0+300;1667,44689647000;RB;beton;6
SUMBERBENDO;52;"111?? 45' 12.637"" E";0+300;0+400;1667,44689647000;baik;beton;6
SUMBERBENDO;52;"111?? 45' 12.637"" E";0+400;0+500;1667,44689647000;baik;beton;6
SUMBERBENDO;52;"111?? 45' 12.637"" E";0+500;0+600;1667,44689647000;sedang;beton;6
SUMBERBENDO;52;"111?? 45' 12.637"" E";0+600;0+700;1667,44689647000;RR;beton;6
SUMBERBENDO;52;"111?? 45' 12.637"" E";0+700;0+800;1667,44689647000;RB;beton;6
SUMBERBENDO;52;"111?? 45' 12.637"" E";0+800;0+900;1667,44689647000;baik;beton;6
SUMBERBENDO;52;"111?? 45' 12.637"" E";0+900;1+000;1667,44689647000;baik;beton;6
SUMBERBENDO;52;"111?? 45' 12.637"" E";1+000;1+100;1667,44689647000;sedang;beton;6
SUMBERBENDO;52;"111?? 45' 12.637"" E";1+100;1+200;1667,44689647000;RR;beton;6
SUMBERBENDO;52;"111?? 45' 12.637"" E";1+200;1+300;1667,44689647000;RB;beton;6
SUMBERBENDO;52;"111?? 45' 12.637"" E";1+300;1+400;1667,44689647000;baik;beton;6
SUMBERBENDO;52;"111?? 45' 12.637"" E";1+400;1+500;1667,44689647000;baik;beton;6
SUMBERBENDO;52;"111?? 45' 12.637"" E";1+500;1+600;1667,44689647000;sedang;beton;6
SUMBERBENDO;52;"111?? 45' 12.637"" E";1+600;1+667;1667,44689647000;RR;beton;6
SUMBERBENING;92;"111?? 37' 26.376"" E";0+000;0+100;1126,56688649000;RB;beton;6
SUMBERBENING;92;"111?? 37' 26.376"" E";0+100;0+200;1126,56688649000;baik;beton;6
SUMBERBENING;92;"111?? 37' 26.376"" E";0+200;0+300;1126,56688649000;baik;beton;6
SUMBERBENING;92;"111?? 37' 26.376"" E";0+300;0+400;1126,56688649000;sedang;beton;6
SUMBERBENING;92;"111?? 37' 26.376"" E";0+400;0+500;1126,56688649000;RR;beton;6
SUMBERBENING;92;"111?? 37' 26.376"" E";0+500;0+600;1126,56688649000;RB;beton;6
SUMBERBENING;92;"111?? 37' 26.376"" E";0+600;0+700;1126,56688649000;baik;beton;6
SUMBERBENING;92;"111?? 37' 26.376"" E";0+700;0+800;1126,56688649000;baik;beton;6
SUMBERBENING;92;"111?? 37' 26.376"" E";0+800;0+900;1126,56688649000;sedang;beton;6
SUMBERBENING;92;"111?? 37' 26.376"" E";0+900;1+000;1126,56688649000;RR;beton;6
SUMBERBENING;92;"111?? 37' 26.376"" E";1+000;1+100;1126,56688649000;RB;beton;6
SUMBERBENING;92;"111?? 37' 26.376"" E";1+100;1+126;1126,56688649000;baik;beton;6
SUMBEREJO;7;"111?? 30' 28.253"" E";0+000;0+100;3140,10579831000;baik;beton;6
SUMBEREJO;7;"111?? 30' 28.253"" E";0+100;0+200;3140,10579831000;sedang;beton;6
SUMBEREJO;7;"111?? 30' 28.253"" E";0+200;0+300;3140,10579831000;RR;beton;6
SUMBEREJO;7;"111?? 30' 28.253"" E";0+300;0+400;3140,10579831000;RB;beton;6
SUMBEREJO;7;"111?? 30' 28.253"" E";0+400;0+500;3140,10579831000;baik;beton;6
SUMBEREJO;7;"111?? 30' 28.253"" E";0+500;0+600;3140,10579831000;baik;beton;6
SUMBEREJO;7;"111?? 30' 28.253"" E";0+600;0+700;3140,10579831000;sedang;beton;6
SUMBEREJO;7;"111?? 30' 28.253"" E";0+700;0+800;3140,10579831000;RR;beton;6
SUMBEREJO;7;"111?? 30' 28.253"" E";0+800;0+900;3140,10579831000;RB;beton;6
SUMBEREJO;7;"111?? 30' 28.253"" E";0+900;1+000;3140,10579831000;baik;beton;6
SUMBEREJO;7;"111?? 30' 28.253"" E";1+000;1+100;3140,10579831000;baik;beton;6
SUMBEREJO;7;"111?? 30' 28.253"" E";1+100;1+200;3140,10579831000;sedang;beton;6
SUMBEREJO;7;"111?? 30' 28.253"" E";1+200;1+300;3140,10579831000;RR;beton;6
SUMBEREJO;7;"111?? 30' 28.253"" E";1+300;1+400;3140,10579831000;RB;beton;6
SUMBEREJO;7;"111?? 30' 28.253"" E";1+400;1+500;3140,10579831000;baik;beton;6
SUMBEREJO;7;"111?? 30' 28.253"" E";1+500;1+600;3140,10579831000;baik;beton;6
SUMBEREJO;7;"111?? 30' 28.253"" E";1+600;1+700;3140,10579831000;sedang;beton;6
SUMBEREJO;7;"111?? 30' 28.253"" E";1+700;1+800;3140,10579831000;RR;beton;6
SUMBEREJO;7;"111?? 30' 28.253"" E";1+800;1+900;3140,10579831000;RB;beton;6
SUMBEREJO;7;"111?? 30' 28.253"" E";1+900;2+000;3140,10579831000;baik;beton;6
SUMBEREJO;7;"111?? 30' 28.253"" E";2+000;2+100;3140,10579831000;baik;beton;6
SUMBEREJO;7;"111?? 30' 28.253"" E";2+100;2+200;3140,10579831000;sedang;beton;6
SUMBEREJO;7;"111?? 30' 28.253"" E";2+200;2+300;3140,10579831000;RR;beton;6
SUMBEREJO;7;"111?? 30' 28.253"" E";2+300;2+400;3140,10579831000;RB;beton;6
SUMBEREJO;7;"111?? 30' 28.253"" E";2+400;2+500;3140,10579831000;baik;beton;6
SUMBEREJO;7;"111?? 30' 28.253"" E";2+500;2+600;3140,10579831000;baik;beton;6
SUMBEREJO;7;"111?? 30' 28.253"" E";2+600;2+700;3140,10579831000;sedang;beton;6
SUMBEREJO;7;"111?? 30' 28.253"" E";2+700;2+800;3140,10579831000;RR;beton;6
SUMBEREJO;7;"111?? 30' 28.253"" E";2+800;2+900;3140,10579831000;RB;beton;6
SUMBEREJO;7;"111?? 30' 28.253"" E";2+900;3+000;3140,10579831000;baik;beton;6
SUMBEREJO;7;"111?? 30' 28.253"" E";3+000;3+100;3140,10579831000;baik;beton;6
SUMBEREJO;7;"111?? 30' 28.253"" E";3+100;3+140;3140,10579831000;sedang;beton;6
SUMBEREJO;97;"111?? 33' 57.295"" E";0+000;0+100;1463,86472026000;RR;beton;6
SUMBEREJO;97;"111?? 33' 57.295"" E";0+100;0+200;1463,86472026000;RB;beton;6
SUMBEREJO;97;"111?? 33' 57.295"" E";0+200;0+300;1463,86472026000;baik;beton;6
SUMBEREJO;97;"111?? 33' 57.295"" E";0+300;0+400;1463,86472026000;baik;beton;6
SUMBEREJO;97;"111?? 33' 57.295"" E";0+400;0+500;1463,86472026000;sedang;beton;6
SUMBEREJO;97;"111?? 33' 57.295"" E";0+500;0+600;1463,86472026000;RR;beton;6
SUMBEREJO;97;"111?? 33' 57.295"" E";0+600;0+700;1463,86472026000;RB;beton;6
SUMBEREJO;97;"111?? 33' 57.295"" E";0+700;0+800;1463,86472026000;baik;beton;6
SUMBEREJO;97;"111?? 33' 57.295"" E";0+800;0+900;1463,86472026000;baik;beton;6
SUMBEREJO;97;"111?? 33' 57.295"" E";0+900;1+000;1463,86472026000;sedang;beton;6
SUMBEREJO;97;"111?? 33' 57.295"" E";1+000;1+100;1463,86472026000;RR;beton;6
SUMBEREJO;97;"111?? 33' 57.295"" E";1+100;1+200;1463,86472026000;RB;beton;6
SUMBEREJO;97;"111?? 33' 57.295"" E";1+200;1+300;1463,86472026000;baik;beton;6
SUMBEREJO;97;"111?? 33' 57.295"" E";1+300;1+400;1463,86472026000;baik;beton;6
SUMBEREJO;97;"111?? 33' 57.295"" E";1+400;1+400;1463,86472026000;sedang;beton;6
SUMBERSARI;51;"111?? 41' 42.836"" E";0+000;0+100;1015,36096878000;RR;beton;6
SUMBERSARI;51;"111?? 41' 42.836"" E";0+100;0+200;1015,36096878000;RB;beton;6
SUMBERSARI;51;"111?? 41' 42.836"" E";0+200;0+300;1015,36096878000;baik;beton;6
SUMBERSARI;51;"111?? 41' 42.836"" E";0+300;0+400;1015,36096878000;baik;beton;6
SUMBERSARI;51;"111?? 41' 42.836"" E";0+400;0+500;1015,36096878000;sedang;beton;6
SUMBERSARI;51;"111?? 41' 42.836"" E";0+500;0+600;1015,36096878000;RR;beton;6
SUMBERSARI;51;"111?? 41' 42.836"" E";0+600;0+700;1015,36096878000;RB;beton;6
SUMBERSARI;51;"111?? 41' 42.836"" E";0+700;0+800;1015,36096878000;baik;beton;6
SUMBERSARI;51;"111?? 41' 42.836"" E";0+800;0+900;1015,36096878000;baik;beton;6
SUMBERSARI;51;"111?? 41' 42.836"" E";0+900;1+000;1015,36096878000;sedang;beton;6
SUMBERSARI;51;"111?? 41' 42.836"" E";1+000;1+015;1015,36096878000;RR;beton;6
TEGUHAN;105;"111?? 28' 37.761"" E";0+000;0+100;998,43834489300;RB;beton;6
TEGUHAN;105;"111?? 28' 37.761"" E";0+100;0+200;998,43834489300;baik;beton;6
TEGUHAN;105;"111?? 28' 37.761"" E";0+200;0+300;998,43834489300;baik;beton;6
TEGUHAN;105;"111?? 28' 37.761"" E";0+300;0+400;998,43834489300;sedang;beton;6
TEGUHAN;105;"111?? 28' 37.761"" E";0+400;0+500;998,43834489300;RR;beton;6
TEGUHAN;105;"111?? 28' 37.761"" E";0+500;0+600;998,43834489300;RB;beton;6
TEGUHAN;105;"111?? 28' 37.761"" E";0+600;0+700;998,43834489300;baik;beton;6
TEGUHAN;105;"111?? 28' 37.761"" E";0+700;0+800;998,43834489300;baik;beton;6
TEGUHAN;105;"111?? 28' 37.761"" E";0+800;0+900;998,43834489300;sedang;beton;6
TEGUHAN;105;"111?? 28' 37.761"" E";0+900;0+989;998,43834489300;RR;beton;6
TEMPURSARI;31;"111?? 33' 16.541"" E";0+000;0+100;935,98307566600;RB;beton;6
TEMPURSARI;31;"111?? 33' 16.541"" E";0+100;0+200;935,98307566600;baik;beton;6
TEMPURSARI;31;"111?? 33' 16.541"" E";0+200;0+300;935,98307566600;baik;beton;6
TEMPURSARI;31;"111?? 33' 16.541"" E";0+300;0+400;935,98307566600;sedang;beton;6
TEMPURSARI;31;"111?? 33' 16.541"" E";0+400;0+500;935,98307566600;RR;beton;6
TEMPURSARI;31;"111?? 33' 16.541"" E";0+500;0+600;935,98307566600;RB;beton;6
TEMPURSARI;31;"111?? 33' 16.541"" E";0+600;0+700;935,98307566600;baik;beton;6
TEMPURSARI;31;"111?? 33' 16.541"" E";0+700;0+800;935,98307566600;baik;beton;6
TEMPURSARI;31;"111?? 33' 16.541"" E";0+800;0+900;935,98307566600;sedang;beton;6
TEMPURSARI;31;"111?? 33' 16.541"" E";0+900;0+935;935,98307566600;RR;beton;6
TILENG;29;"111?? 36' 46.544"" E";0+000;0+100;1474,04007217000;RB;beton;6
TILENG;29;"111?? 36' 46.544"" E";0+100;0+200;1474,04007217000;baik;beton;6
TILENG;29;"111?? 36' 46.544"" E";0+200;0+300;1474,04007217000;baik;beton;6
TILENG;29;"111?? 36' 46.544"" E";0+300;0+400;1474,04007217000;sedang;beton;6
TILENG;29;"111?? 36' 46.544"" E";0+400;0+500;1474,04007217000;RR;beton;6
TILENG;29;"111?? 36' 46.544"" E";0+500;0+600;1474,04007217000;RB;beton;6
TILENG;29;"111?? 36' 46.544"" E";0+600;0+700;1474,04007217000;baik;beton;6
TILENG;29;"111?? 36' 46.544"" E";0+700;0+800;1474,04007217000;baik;beton;6
TILENG;29;"111?? 36' 46.544"" E";0+800;0+900;1474,04007217000;sedang;beton;6
TILENG;29;"111?? 36' 46.544"" E";0+900;1+000;1474,04007217000;RR;beton;6
TILENG;29;"111?? 36' 46.544"" E";1+000;1+100;1474,04007217000;RB;beton;6
TILENG;29;"111?? 36' 46.544"" E";1+100;1+200;1474,04007217000;baik;beton;6
TILENG;29;"111?? 36' 46.544"" E";1+200;1+300;1474,04007217000;baik;beton;6
TILENG;29;"111?? 36' 46.544"" E";1+300;1+400;1474,04007217000;sedang;beton;6
TILENG;29;"111?? 36' 46.544"" E";1+400;1+474;1474,04007217000;RR;beton;6
TULUNG;50;"111?? 41' 32.260"" E";0+000;0+100;1220,43759861000;RB;beton;6
TULUNG;50;"111?? 41' 32.260"" E";0+100;0+200;1220,43759861000;baik;beton;6
TULUNG;50;"111?? 41' 32.260"" E";0+200;0+300;1220,43759861000;baik;beton;6
TULUNG;50;"111?? 41' 32.260"" E";0+300;0+400;1220,43759861000;sedang;beton;6
TULUNG;50;"111?? 41' 32.260"" E";0+400;0+500;1220,43759861000;RR;beton;6
TULUNG;50;"111?? 41' 32.260"" E";0+500;0+600;1220,43759861000;RB;beton;6
TULUNG;50;"111?? 41' 32.260"" E";0+600;0+700;1220,43759861000;baik;beton;6
TULUNG;50;"111?? 41' 32.260"" E";0+700;0+800;1220,43759861000;baik;beton;6
TULUNG;50;"111?? 41' 32.260"" E";0+800;0+900;1220,43759861000;sedang;beton;6
TULUNG;50;"111?? 41' 32.260"" E";0+900;1+000;1220,43759861000;RR;beton;6
TULUNG;50;"111?? 41' 32.260"" E";1+000;1+100;1220,43759861000;RB;beton;6
TULUNG;50;"111?? 41' 32.260"" E";1+100;1+200;1220,43759861000;baik;beton;6
TULUNG;50;"111?? 41' 32.260"" E";1+200;1+220;1220,43759861000;baik;beton;6
WARUREJO I;74;"111?? 36' 18.466"" E";0+000;0+100;2158,07304670000;sedang;beton;6
WARUREJO I;74;"111?? 36' 18.466"" E";0+100;0+200;2158,07304670000;RR;beton;6
WARUREJO I;74;"111?? 36' 18.466"" E";0+200;0+300;2158,07304670000;RB;beton;6
WARUREJO I;74;"111?? 36' 18.466"" E";0+300;0+400;2158,07304670000;baik;beton;6
WARUREJO I;74;"111?? 36' 18.466"" E";0+400;0+500;2158,07304670000;baik;beton;6
WARUREJO I;74;"111?? 36' 18.466"" E";0+500;0+600;2158,07304670000;sedang;beton;6
WARUREJO I;74;"111?? 36' 18.466"" E";0+600;0+700;2158,07304670000;RR;beton;6
WARUREJO I;74;"111?? 36' 18.466"" E";0+700;0+800;2158,07304670000;RB;beton;6
WARUREJO I;74;"111?? 36' 18.466"" E";0+800;0+900;2158,07304670000;baik;beton;6
WARUREJO I;74;"111?? 36' 18.466"" E";0+900;1+000;2158,07304670000;baik;beton;6
WARUREJO I;74;"111?? 36' 18.466"" E";1+000;1+100;2158,07304670000;sedang;beton;6
WARUREJO I;74;"111?? 36' 18.466"" E";1+100;1+200;2158,07304670000;RR;beton;6
WARUREJO I;74;"111?? 36' 18.466"" E";1+200;1+300;2158,07304670000;RB;beton;6
WARUREJO I;74;"111?? 36' 18.466"" E";1+300;1+400;2158,07304670000;baik;beton;6
WARUREJO I;74;"111?? 36' 18.466"" E";1+400;1+500;2158,07304670000;baik;beton;6
WARUREJO I;74;"111?? 36' 18.466"" E";1+500;1+600;2158,07304670000;sedang;beton;6
WARUREJO I;74;"111?? 36' 18.466"" E";1+600;1+700;2158,07304670000;RR;beton;6
WARUREJO I;74;"111?? 36' 18.466"" E";1+700;1+800;2158,07304670000;RB;beton;6
WARUREJO I;74;"111?? 36' 18.466"" E";1+800;1+900;2158,07304670000;baik;beton;6
WARUREJO I;74;"111?? 36' 18.466"" E";1+900;2+000;2158,07304670000;baik;beton;6
WARUREJO I;74;"111?? 36' 18.466"" E";2+000;2+100;2158,07304670000;sedang;beton;6
WARUREJO I;74;"111?? 36' 18.466"" E";2+100;2+158;2158,07304670000;RR;beton;6
WARUREJO II;75;"111?? 36' 18.134"" E";0+000;0+100;1085,41660181000;RB;beton;6
WARUREJO II;75;"111?? 36' 18.134"" E";0+100;0+200;1085,41660181000;baik;beton;6
WARUREJO II;75;"111?? 36' 18.134"" E";0+200;0+300;1085,41660181000;baik;beton;6
WARUREJO II;75;"111?? 36' 18.134"" E";0+300;0+400;1085,41660181000;sedang;beton;6
WARUREJO II;75;"111?? 36' 18.134"" E";0+400;0+500;1085,41660181000;RR;beton;6
WARUREJO II;75;"111?? 36' 18.134"" E";0+500;0+600;1085,41660181000;RB;beton;6
WARUREJO II;75;"111?? 36' 18.134"" E";0+600;0+700;1085,41660181000;baik;beton;6
WARUREJO II;75;"111?? 36' 18.134"" E";0+700;0+800;1085,41660181000;baik;beton;6
WARUREJO II;75;"111?? 36' 18.134"" E";0+800;0+900;1085,41660181000;sedang;beton;6
WARUREJO II;75;"111?? 36' 18.134"" E";0+900;1+000;1085,41660181000;RR;beton;6
WARUREJO II;75;"111?? 36' 18.134"" E";1+000;1+085;1085,41660181000;RB;beton;6
WAYUT;106;"111?? 30' 49.700"" E";0+000;0+100;1350,09794220000;baik;beton;6
WAYUT;106;"111?? 30' 49.700"" E";0+100;0+200;1350,09794220000;baik;beton;6
WAYUT;106;"111?? 30' 49.700"" E";0+200;0+300;1350,09794220000;sedang;beton;6
WAYUT;106;"111?? 30' 49.700"" E";0+300;0+400;1350,09794220000;RR;beton;6
WAYUT;106;"111?? 30' 49.700"" E";0+400;0+500;1350,09794220000;RB;beton;6
WAYUT;106;"111?? 30' 49.700"" E";0+500;0+600;1350,09794220000;baik;beton;6
WAYUT;106;"111?? 30' 49.700"" E";0+600;0+700;1350,09794220000;baik;beton;6
WAYUT;106;"111?? 30' 49.700"" E";0+700;0+800;1350,09794220000;sedang;beton;6
WAYUT;106;"111?? 30' 49.700"" E";0+800;0+900;1350,09794220000;RR;beton;6
WAYUT;106;"111?? 30' 49.700"" E";0+900;1+000;1350,09794220000;RB;beton;6
WAYUT;106;"111?? 30' 49.700"" E";1+000;1+100;1350,09794220000;baik;beton;6
WAYUT;106;"111?? 30' 49.700"" E";1+100;1+200;1350,09794220000;baik;beton;6
WAYUT;106;"111?? 30' 49.700"" E";1+200;1+300;1350,09794220000;sedang;beton;6
WAYUT;106;"111?? 30' 49.700"" E";1+300;1+350;1350,09794220000;RR;beton;6
WINONG;43;"111?? 43' 56.153"" E";0+000;0+100;2196,53587819000;RB;beton;6
WINONG;43;"111?? 43' 56.153"" E";0+100;0+200;2196,53587819000;baik;beton;6
WINONG;43;"111?? 43' 56.153"" E";0+200;0+300;2196,53587819000;baik;beton;6
WINONG;43;"111?? 43' 56.153"" E";0+300;0+400;2196,53587819000;sedang;beton;6
WINONG;43;"111?? 43' 56.153"" E";0+400;0+500;2196,53587819000;RR;beton;6
WINONG;43;"111?? 43' 56.153"" E";0+500;0+600;2196,53587819000;RB;beton;6
WINONG;43;"111?? 43' 56.153"" E";0+600;0+700;2196,53587819000;baik;beton;6
WINONG;43;"111?? 43' 56.153"" E";0+700;0+800;2196,53587819000;baik;beton;6
WINONG;43;"111?? 43' 56.153"" E";0+800;0+900;2196,53587819000;sedang;beton;6
WINONG;43;"111?? 43' 56.153"" E";0+900;1+000;2196,53587819000;RR;beton;6
WINONG;43;"111?? 43' 56.153"" E";1+000;1+100;2196,53587819000;RB;beton;6
WINONG;43;"111?? 43' 56.153"" E";1+100;1+200;2196,53587819000;baik;beton;6
WINONG;43;"111?? 43' 56.153"" E";1+200;1+300;2196,53587819000;baik;beton;6
WINONG;43;"111?? 43' 56.153"" E";1+300;1+400;2196,53587819000;sedang;beton;6
WINONG;43;"111?? 43' 56.153"" E";1+400;1+500;2196,53587819000;RR;beton;6
WINONG;43;"111?? 43' 56.153"" E";1+500;1+600;2196,53587819000;RB;beton;6
WINONG;43;"111?? 43' 56.153"" E";1+600;1+700;2196,53587819000;baik;beton;6
WINONG;43;"111?? 43' 56.153"" E";1+700;1+800;2196,53587819000;baik;beton;6
WINONG;43;"111?? 43' 56.153"" E";1+800;1+900;2196,53587819000;sedang;beton;6
WINONG;43;"111?? 43' 56.153"" E";1+900;2+000;2196,53587819000;RR;beton;6
WINONG;43;"111?? 43' 56.153"" E";2+000;2+100;2196,53587819000;RB;beton;6
WINONG;43;"111?? 43' 56.153"" E";2+100;2+196;2196,53587819000;baik;beton;6
WONOASRI;67;"111?? 37' 28.024"" E";0+000;0+100;864,83659679800;baik;beton;6
